schemaname,tablename,indexname,indexdef
"public","training_notifications","ix_training_notifications_user_id","CREATE INDEX ix_training_notifications_user_id ON public.training_notifications USING btree (user_id)"
"public","training_notifications","pk_training_notifications","CREATE UNIQUE INDEX pk_training_notifications ON public.training_notifications USING btree (id)"
"public","training_notifications","uq_training_notifications_dedupe","CREATE UNIQUE INDEX uq_training_notifications_dedupe ON public.training_notifications USING btree (amo_id, user_id, dedupe_key)"
"public","training_records","idx_training_records_amo_course","CREATE INDEX idx_training_records_amo_course ON public.training_records USING btree (amo_id, course_id)"
"public","training_records","idx_training_records_amo_status","CREATE INDEX idx_training_records_amo_status ON public.training_records USING btree (amo_id, record_status)"
"public","training_records","idx_training_records_amo_user","CREATE INDEX idx_training_records_amo_user ON public.training_records USING btree (amo_id, user_id)"
"public","training_records","idx_training_records_amo_verification","CREATE INDEX idx_training_records_amo_verification ON public.training_records USING btree (amo_id, verification_status)"
"public","training_records","idx_training_records_purge_after","CREATE INDEX idx_training_records_purge_after ON public.training_records USING btree (purge_after)"
"public","training_records","idx_training_records_superseded_by","CREATE INDEX idx_training_records_superseded_by ON public.training_records USING btree (superseded_by_record_id)"
"public","training_records","idx_training_records_user_course","CREATE INDEX idx_training_records_user_course ON public.training_records USING btree (user_id, course_id)"
"public","training_records","idx_training_records_validity","CREATE INDEX idx_training_records_validity ON public.training_records USING btree (valid_until)"
"public","training_records","ix_training_records_amo_id","CREATE INDEX ix_training_records_amo_id ON public.training_records USING btree (amo_id)"
"public","training_records","ix_training_records_amo_latest_calendar","CREATE INDEX ix_training_records_amo_latest_calendar ON public.training_records USING btree (amo_id, user_id, course_id, completion_date DESC, valid_until DESC, created_at DESC) WHERE (valid_until IS NOT NULL)"
"public","training_records","ix_training_records_amo_user_course","CREATE INDEX ix_training_records_amo_user_course ON public.training_records USING btree (amo_id, user_id, course_id)"
"public","training_records","ix_training_records_amo_user_course_latest","CREATE INDEX ix_training_records_amo_user_course_latest ON public.training_records USING btree (amo_id, user_id, course_id, completion_date DESC, created_at DESC, id DESC)"
"public","training_records","ix_training_records_amo_valid_until","CREATE INDEX ix_training_records_amo_valid_until ON public.training_records USING btree (amo_id, valid_until)"
"public","training_records","ix_training_records_amo_valid_until_id","CREATE INDEX ix_training_records_amo_valid_until_id ON public.training_records USING btree (amo_id, valid_until, id) WHERE (valid_until IS NOT NULL)"
"public","training_records","ix_training_records_calendar_valid_latest_v2","CREATE INDEX ix_training_records_calendar_valid_latest_v2 ON public.training_records USING btree (amo_id, valid_until, user_id, course_id, id) INCLUDE (completion_date, created_at) WHERE (valid_until IS NOT NULL)"
"public","training_records","ix_training_records_calendar_validity","CREATE INDEX ix_training_records_calendar_validity ON public.training_records USING btree (amo_id, valid_until, user_id, course_id) WHERE (valid_until IS NOT NULL)"
"public","training_records","ix_training_records_course_id","CREATE INDEX ix_training_records_course_id ON public.training_records USING btree (course_id)"
"public","training_records","ix_training_records_created_by_user_id","CREATE INDEX ix_training_records_created_by_user_id ON public.training_records USING btree (created_by_user_id)"
"public","training_records","ix_training_records_currency_latest","CREATE INDEX ix_training_records_currency_latest ON public.training_records USING btree (amo_id, user_id, course_id, valid_until DESC, completion_date DESC, created_at DESC)"
"public","training_records","ix_training_records_dashboard_expired_partial","CREATE INDEX ix_training_records_dashboard_expired_partial ON public.training_records USING btree (amo_id, valid_until) WHERE (valid_until IS NOT NULL)"
"public","training_records","ix_training_records_event_id","CREATE INDEX ix_training_records_event_id ON public.training_records USING btree (event_id)"
"public","training_records","ix_training_records_latest_currency_fast","CREATE INDEX ix_training_records_latest_currency_fast ON public.training_records USING btree (amo_id, user_id, course_id, valid_until DESC NULLS LAST, completion_date DESC NULLS LAST, created_at DESC NULLS LAST)"
"public","training_records","ix_training_records_latest_user_course_fast","CREATE INDEX ix_training_records_latest_user_course_fast ON public.training_records USING btree (amo_id, user_id, course_id, valid_until DESC NULLS LAST, completion_date DESC NULLS LAST, created_at DESC)"
"public","training_records","ix_training_records_user_id","CREATE INDEX ix_training_records_user_id ON public.training_records USING btree (user_id)"
"public","training_records","ix_training_records_verification_status","CREATE INDEX ix_training_records_verification_status ON public.training_records USING btree (verification_status)"
"public","training_records","ix_training_records_verified_by_user_id","CREATE INDEX ix_training_records_verified_by_user_id ON public.training_records USING btree (verified_by_user_id)"
"public","training_records","pk_training_records","CREATE UNIQUE INDEX pk_training_records ON public.training_records USING btree (id)"
"public","training_records","uq_training_records_one_active_user_course","CREATE UNIQUE INDEX uq_training_records_one_active_user_course ON public.training_records USING btree (amo_id, user_id, course_id) WHERE (COALESCE(upper((record_status)::text), 'ACTIVE'::text) <> ALL (ARRAY['RENEWED'::text, 'SUPERSEDED'::text]))"
"public","training_requirements","idx_training_requirements_amo_active","CREATE INDEX idx_training_requirements_amo_active ON public.training_requirements USING btree (amo_id, is_active)"
"public","training_requirements","idx_training_requirements_amo_scope","CREATE INDEX idx_training_requirements_amo_scope ON public.training_requirements USING btree (amo_id, scope)"
"public","training_requirements","idx_training_requirements_course","CREATE INDEX idx_training_requirements_course ON public.training_requirements USING btree (amo_id, course_id)"
"public","training_requirements","idx_training_requirements_dept","CREATE INDEX idx_training_requirements_dept ON public.training_requirements USING btree (amo_id, department_code)"
"public","training_requirements","idx_training_requirements_role","CREATE INDEX idx_training_requirements_role ON public.training_requirements USING btree (amo_id, job_role)"
"public","training_requirements","idx_training_requirements_user","CREATE INDEX idx_training_requirements_user ON public.training_requirements USING btree (amo_id, user_id)"
"public","training_requirements","ix_training_requirements_amo_active_scope","CREATE INDEX ix_training_requirements_amo_active_scope ON public.training_requirements USING btree (amo_id, is_active, scope)"
"public","training_requirements","ix_training_requirements_amo_id","CREATE INDEX ix_training_requirements_amo_id ON public.training_requirements USING btree (amo_id)"
"public","training_requirements","ix_training_requirements_amo_source","CREATE INDEX ix_training_requirements_amo_source ON public.training_requirements USING btree (amo_id, source_type, source_id)"
"public","training_requirements","ix_training_requirements_course_id","CREATE INDEX ix_training_requirements_course_id ON public.training_requirements USING btree (course_id)"
"public","training_requirements","ix_training_requirements_created_by_user_id","CREATE INDEX ix_training_requirements_created_by_user_id ON public.training_requirements USING btree (created_by_user_id)"
"public","training_requirements","ix_training_requirements_department_code","CREATE INDEX ix_training_requirements_department_code ON public.training_requirements USING btree (department_code)"
"public","training_requirements","ix_training_requirements_is_active","CREATE INDEX ix_training_requirements_is_active ON public.training_requirements USING btree (is_active)"
"public","training_requirements","ix_training_requirements_job_role","CREATE INDEX ix_training_requirements_job_role ON public.training_requirements USING btree (job_role)"
"public","training_requirements","ix_training_requirements_scope","CREATE INDEX ix_training_requirements_scope ON public.training_requirements USING btree (scope)"
"public","training_requirements","ix_training_requirements_user_id","CREATE INDEX ix_training_requirements_user_id ON public.training_requirements USING btree (user_id)"
"public","training_requirements","pk_training_requirements","CREATE UNIQUE INDEX pk_training_requirements ON public.training_requirements USING btree (id)"
"public","training_requirements","uq_training_requirements_identity","CREATE UNIQUE INDEX uq_training_requirements_identity ON public.training_requirements USING btree (amo_id, course_id, scope, department_code, job_role, user_id)"
"public","usage_meters","ix_usage_meters_amo_id","CREATE INDEX ix_usage_meters_amo_id ON public.usage_meters USING btree (amo_id)"
"public","usage_meters","ix_usage_meters_license_id","CREATE INDEX ix_usage_meters_license_id ON public.usage_meters USING btree (license_id)"
"public","usage_meters","ix_usage_meters_meter_key","CREATE INDEX ix_usage_meters_meter_key ON public.usage_meters USING btree (meter_key)"
"public","usage_meters","pk_usage_meters","CREATE UNIQUE INDEX pk_usage_meters ON public.usage_meters USING btree (id)"
"public","usage_meters","uq_usage_meter_key","CREATE UNIQUE INDEX uq_usage_meter_key ON public.usage_meters USING btree (amo_id, meter_key)"
"public","user_active_context","ix_user_active_context_amo","CREATE INDEX ix_user_active_context_amo ON public.user_active_context USING btree (active_amo_id)"
"public","user_active_context","ix_user_active_context_mode","CREATE INDEX ix_user_active_context_mode ON public.user_active_context USING btree (data_mode)"
"public","user_active_context","ix_user_active_context_user","CREATE INDEX ix_user_active_context_user ON public.user_active_context USING btree (user_id)"
"public","user_active_context","pk_user_active_context","CREATE UNIQUE INDEX pk_user_active_context ON public.user_active_context USING btree (id)"
"public","user_active_context","uq_user_active_context_user","CREATE UNIQUE INDEX uq_user_active_context_user ON public.user_active_context USING btree (user_id)"
